,quality,venue_area,venue_impact_factor,venue_single-blind,review,embedded_prestige,expit_citation,embedded_experience
1079,0.290881683,4,5.229631394,1,3.942056348,0.204255867,0.268941421,0.026699526
1080,0.559565158,0,17.26094737,0,4.239479738,7.526741095,0.550994458,0.047010253
1081,0.412425243,4,4.59378242,0,4.198477821,8.300285845,0.343273877,0.240102801
1082,0.403453606,4,5.229631394,1,3.736587692,0.736853549,0.326789654,0.5
1083,0.5091213,3,12.22246237,0,4.539751913,0.911610291,0.434817052,0.167488603
1084,0.475562462,0,7.331598506,1,3.843105417,4.836021009,0.396056051,0.5
1085,0.472348471,2,30.62050318,1,4.717028636,20.40314281,0.393324917,0.488182688
1086,0.487222179,1,1.659270748,1,6.631879277,16.72749706,0.510472776,0.258687318
1087,0.51217885,1,8.97114818,1,4.031209485,8.394328467,0.526049439,0.027918641
1088,0.53894081,8,11.05771451,1,4.147253674,9.170169016,0.603167032,0.151667602
1089,0.429928938,4,2.83639394,1,4.381571342,0.734771685,0.366720045,0.5
1090,0.590652491,7,3.524652059,0,5.586475861,12.55930763,0.682853428,0.129631137
1091,0.530098283,0,12.37759281,0,4.0856754,15.37340186,0.50022064,0.202242601
1092,0.520799847,3,11.83502883,0,3.65018965,13.41980898,0.513870611,0.150981273
1093,0.535131726,3,9.275162623,1,4.882435042,10.38159295,0.590134291,0.211262392
1094,0.298451785,8,0.25932048,1,5.626307828,0.204255867,0.268941421,0.041512307
1095,0.449784171,3,15.31270024,1,3.238280156,6.952406689,0.45059912,0.155558349
1096,0.344486085,5,20.98172168,0,2.59974618,10.38159295,0.419420045,0.125277739
1097,0.44706886,8,7.252614759,1,4.905187908,15.76210094,0.455388415,0.274249507
1098,0.431701914,2,14.79521195,1,3.872207432,6.020122778,0.374189574,0.483678881
1099,0.436941773,1,2.613581455,1,4.703557679,8.014097285,0.42034409,0.253864318
1100,0.446793489,3,8.402094848,0,3.907028757,0.911610291,0.368307862,0.5
1101,0.439473568,2,4.788023974,1,5.332666042,16.23544025,0.418763065,0.268185664
1102,0.582428428,1,2.613581455,1,6.579391442,26.96042348,0.628796348,0.039805076
1103,0.581015168,2,10.69306554,0,4.596879633,24.10348207,0.598486384,0.048754655
1104,0.474114388,1,4.189733351,0,4.246649361,7.872011523,0.514156402,0.015717491
1105,0.454418441,1,1.659270748,1,4.864749496,5.64660162,0.435915347,0.291158256
1106,0.592068331,3,11.83502883,0,5.018984088,7.734544348,0.617768099,0.272822357
1107,0.415478688,3,15.31270024,1,3.453727432,7.872011523,0.379711011,0.183730596
1108,0.530248452,9,2.945309362,0,5.444102928,7.872011523,0.545682351,0.02697311
1109,0.480642598,3,4.731704448,0,4.273658528,10.09425258,0.508030776,0.103991192
1110,0.403453606,2,4.788023974,1,4.850110044,0.204255867,0.326789654,0.5
1111,0.53633619,4,4.381387002,1,6.252446028,17.8748768,0.576949616,0.126026669
1112,0.554706756,4,4.939739355,1,4.732692346,2.857370389,0.5692905,0.174873317
1113,0.501734596,2,4.788023974,1,6.090516883,17.8748768,0.549297125,0.151596112
1114,0.443935587,3,18.4222621,0,3.516133163,7.970408099,0.390720585,0.476175942
1115,0.323561014,3,28.03373719,1,2.824562661,3.678079723,0.38635433,0.018324074
1116,0.504713132,6,15.23658774,1,4.846860206,25.98254154,0.519671219,0.027233393
1117,0.344355578,3,11.83502883,0,2.91741585,12.55930763,0.423826257,0.196222754
1118,0.551488419,1,8.727797183,1,4.586329848,4.038133695,0.532752623,0.036076161
1119,0.433456977,2,4.788023974,1,4.372027381,4.544296567,0.39701786,0.281152333
1120,0.34456069,2,4.788023974,1,3.589438373,0.911610291,0.268941421,0.487760009
1121,0.364219329,2,8.938704278,0,2.936178843,8.839920617,0.300410324,0.26407263
1122,0.555280281,7,3.524652059,0,4.750393,17.8748768,0.533615379,0.064826666
1123,0.597845813,1,8.97114818,1,5.323256346,14.25633927,0.65300502,0.157149395
1124,0.479589302,3,28.03373719,1,4.235742653,25.98254154,0.497438017,0.025433119
1125,0.532101186,2,8.938704278,0,4.087245772,9.232231458,0.559342864,0.220030948
1126,0.45880926,1,2.725073619,0,5.104548584,0.734771685,0.368307862,0.5
1127,0.475562462,1,7.38860646,1,5.217725871,10.38159295,0.396056051,0.5
1128,0.428217375,1,2.613581455,1,4.23351279,3.85491833,0.374338448,0.252672453
1129,0.3239778,4,5.229631394,1,3.818216121,8.603804215,0.362809684,0.036502507
1130,0.402037037,3,15.31270024,1,3.723198902,0.603704129,0.314260072,0.5
1131,0.338928884,1,0.7034131,1,5.061905531,6.346810317,0.363351494,0.048965656
1132,0.475460799,0,12.37759281,0,4.179035313,33.14912182,0.51440936,0.01609369
1133,0.60383159,1,4.189733351,0,5.301626686,13.63406017,0.609920887,0.040597005
1134,0.324426964,3,28.05221767,0,2.757625793,8.970988174,0.325865804,0.234224231
1135,0.419850638,8,0.141966826,1,6.646000461,5.829269209,0.361787132,0.5
1136,0.49672857,3,28.03373719,1,3.041144247,8.394328467,0.528969692,0.307484859
1137,0.504915526,8,0.25932048,1,7.227870874,25.98254154,0.558323309,0.228689809
1138,0.475562462,2,8.938704278,0,4.138279805,15.05784232,0.396056051,0.5
1139,0.532730812,3,0.379492839,1,7.769584231,20.40314281,0.573240944,0.015541022
1140,0.584936018,4,4.59378242,0,4.832691751,17.27035999,0.64493113,0.339310849
1141,0.297397119,0,12.37759281,0,2.52324317,0.736853549,0.268941421,0.039197378
1142,0.523821935,4,4.59378242,0,5.090849567,12.55930763,0.509646645,0.053529126
1143,0.50380735,6,2.523482699,1,6.440933815,22.23524413,0.519215285,0.02696017
1144,0.506685573,1,8.97114818,1,4.219472908,7.28162987,0.575334564,0.027674487
1145,0.464188089,2,8.938704278,0,4.487635753,15.05784232,0.396033623,0.258892118
1146,0.51229003,8,0.25932048,1,7.706387109,15.6889614,0.584740474,0.128640436
1147,0.507718044,1,0.7034131,1,6.26634751,6.691248217,0.546827086,0.334491982
1148,0.482103111,2,30.62050318,1,4.056170054,16.92727653,0.500152354,0.181449259
1149,0.513588288,4,2.83639394,1,5.169616248,8.813279963,0.623518693,0.23085991
1150,0.28445972,1,2.725073619,0,3.9438214,0.911610291,0.268941421,0.016854118
1151,0.301064784,3,28.05221767,0,2.847329929,0.734771685,0.268941421,0.247353223
1152,0.416918965,7,3.524652059,0,4.708961321,0.204255867,0.344874078,0.366056869
1153,0.595910093,1,8.7222919,0,4.703217366,33.14912182,0.633560777,0.015994618
1154,0.536687398,3,8.402094848,0,3.902379799,8.285432621,0.560684818,0.02669638
1155,0.514917453,2,8.938704278,0,4.698084466,26.74352664,0.595192324,0.191291687
1156,0.533350409,3,28.05221767,0,3.429231945,33.14912182,0.572173616,0.016118247
1157,0.607325955,2,30.62050318,1,3.735995762,3.333401141,0.698325327,0.142658399
1158,0.535989762,3,9.275162623,1,5.329099606,15.05784232,0.518325259,0.162714313
1159,0.51662616,3,18.4222621,0,3.618072105,7.872011523,0.492991079,0.06762338
1160,0.445401185,3,0.379492839,1,5.950030608,8.394328467,0.437466077,0.274011985
1161,0.335281256,1,1.659270748,1,4.771073026,6.97523756,0.352020056,0.043780161
1162,0.474904005,3,8.402094848,0,4.420653944,10.38159295,0.512610996,0.016522845
1163,0.325798793,2,14.79521195,1,2.997597188,6.648080589,0.336171886,0.043761727
1164,0.297667298,1,4.189733351,0,3.722986956,0.204255867,0.268941421,0.039781811
1165,0.520972121,7,7.728490996,0,4.586122085,7.152076166,0.501521891,0.272673676
1166,0.473340185,4,4.59378242,0,4.363486748,7.872011523,0.487682003,0.027435461
1167,0.422333224,3,18.4222621,0,3.42113819,0.736853549,0.344874078,0.5
1168,0.503773727,9,2.945309362,0,5.390796061,15.6889614,0.508238553,0.034472263
1169,0.541968413,1,2.613581455,1,6.456549296,11.51806284,0.556395477,0.189750794
1170,0.533418101,1,0.022484002,1,7.95107617,2.782289835,0.559325152,0.338510031
1171,0.467818742,8,7.252614759,1,3.898327988,0.911610291,0.409817615,0.214068806
1172,0.465792813,1,8.727797183,1,4.697582772,5.510484911,0.459571192,0.043801748
1173,0.565688834,5,1.043717523,1,7.141851347,17.61041497,0.54664716,0.267795553
1174,0.283061373,4,4.939739355,1,3.255275337,0.911610291,0.268941421,0.014974759
1175,0.611123849,1,8.97114818,1,5.731869329,10.59972316,0.645304482,0.188974758
1176,0.284482627,4,4.381387002,1,3.542185725,0.204255867,0.268941421,0.016885624
1177,0.500419515,2,4.788023974,1,5.958305209,15.6889614,0.491015046,0.047567103
1178,0.487682003,4,1.624035873,0,4.895504457,10.38159295,0.407840186,0.5
1179,0.5655363,8,0.25932048,1,8.648859082,17.29204338,0.610778806,0.059246843
1180,0.366295128,4,4.59378242,0,3.951692279,17.03036606,0.320222889,0.334286906
1181,0.592403576,8,11.05771451,1,5.224552526,11.51806284,0.607043537,0.273147926
1182,0.521664979,3,18.4222621,0,3.812034484,3.678079723,0.524659767,0.269940139
1183,0.326235435,4,4.939739355,1,4.988956109,10.65737655,0.320331623,0.224607705
1184,0.50056796,3,11.83502883,0,4.044060939,7.958745082,0.501194024,0.037619821
1185,0.283494852,5,20.98172168,0,2.682131355,0.204255867,0.268941421,0.015548224
1186,0.299345248,4,2.83639394,1,4.45984191,0.736853549,0.268941421,0.043545914
1187,0.481609993,3,4.731704448,0,3.763833634,4.448168298,0.475367264,0.385877853
1188,0.454989031,8,7.252614759,1,3.890867902,0.736853549,0.376831533,0.480040981
1189,0.3696972,8,0.141966826,1,7.563760978,11.39289279,0.341072415,0.265773838
1190,0.508523374,1,0.7034131,1,5.647568357,7.526741095,0.428265746,0.5
1191,0.464944154,0,17.26094737,0,3.422920579,4.219175693,0.412060819,0.34527401
1192,0.455628867,7,7.728490996,0,3.827179877,20.33793146,0.463851722,0.14943475
1193,0.573420512,2,10.69306554,0,4.30875364,29.56583168,0.659654842,0.045880969
1194,0.284999011,0,7.331598506,1,3.359794767,0.204255867,0.268941421,0.017602179
1195,0.551490332,5,1.043717523,1,4.915597138,5.755191992,0.526840886,0.069879953
1196,0.403453606,3,12.22246237,0,3.327073794,0.204255867,0.326789654,0.5
1197,0.594495191,6,2.523482699,1,6.518350039,18.0460521,0.653435556,0.050497429
1198,0.532272265,1,2.725073619,0,5.268683664,15.6889614,0.51991207,0.21719564
1199,0.608342687,8,7.252614759,1,6.130349311,12.87344416,0.677478307,0.260887076
1200,0.556428649,4,2.83639394,1,5.510220272,9.387960708,0.671637648,0.03861811
1201,0.322342938,5,20.98172168,0,2.633505182,15.73373779,0.329380301,0.29949619
1202,0.470964057,4,2.83639394,1,6.36575653,12.55930763,0.47823118,0.032123823
1203,0.548046235,1,8.97114818,1,4.03138687,8.212066507,0.587375213,0.039652769
1204,0.403453606,3,4.731704448,0,4.10588527,0.911610291,0.326789654,0.5
1205,0.319474388,1,4.189733351,0,4.050048048,5.065813755,0.338385541,0.250493843
1206,0.566991276,3,9.275162623,1,5.657947659,16.48122522,0.657723769,0.033786175
1207,0.61246868,6,15.23658774,1,5.660852904,13.96494195,0.651881754,0.338741101
1208,0.445732552,8,0.25932048,1,7.845364542,24.41904161,0.437321891,0.261112473
1209,0.374827706,0,8.036826078,1,3.668019399,2.786437279,0.325022884,0.47697831
1210,0.464717598,3,9.275162623,1,5.208351413,19.77107631,0.480635604,0.196946923
1211,0.461312301,0,12.37759281,0,3.563781222,2.782289835,0.441643837,0.227663364
1212,0.332003298,9,2.945309362,0,4.647864691,6.479959738,0.341901954,0.052528805
1213,0.460709458,0,8.036826078,1,4.118364525,4.219175693,0.412077829,0.33974634
1214,0.471520248,5,2.177517779,0,4.839160351,7.179343103,0.459151927,0.376083245
1215,0.516887927,8,0.141966826,1,8.496285739,10.7220767,0.474491803,0.5
1216,0.53708871,1,0.022484002,1,9.446659138,13.39196386,0.589560691,0.193692942
1217,0.448562135,5,1.043717523,1,6.595798794,25.08974394,0.404000225,0.370999972
1218,0.495632855,2,30.62050318,1,4.394922412,17.8748768,0.415607236,0.5
1219,0.341268973,3,9.275162623,1,3.541164535,0.736853549,0.268941421,0.383189658
1220,0.487682003,3,15.31270024,1,4.968594229,10.38159295,0.407840186,0.5
1221,0.477042027,3,11.83502883,0,3.687765311,8.014097285,0.461813929,0.258261423
1222,0.450748248,3,18.4222621,0,3.217061166,0.204255867,0.376831533,0.37926563
1223,0.463344021,3,9.275162623,1,5.600175048,17.8748768,0.410064684,0.306110917
1224,0.308397936,7,3.524652059,0,3.912443911,0.603704129,0.268941421,0.043447454
1225,0.302763313,1,2.725073619,0,4.348929856,0.736853549,0.268941421,0.051997009
1226,0.555187574,3,8.402094848,0,4.705894218,15.73373779,0.613907755,0.339170929
1227,0.595201948,2,14.79521195,1,3.854426161,8.285432621,0.654769956,0.040742066
1228,0.487682003,6,2.523482699,1,6.29105128,12.55930763,0.407840186,0.5
1229,0.453928177,6,15.23658774,1,3.261619655,0.603704129,0.372753808,0.258040463
1230,0.508129405,8,7.252614759,1,5.847106502,10.68863417,0.588952768,0.140397172
1231,0.348816472,4,4.59378242,0,4.015993897,3.148038399,0.276858709,0.141225313
1232,0.58534293,3,0.379492839,1,6.825899428,4.836021009,0.584583214,0.039108615
1233,0.611430443,4,2.83639394,1,6.397702803,25.51199931,0.694931815,0.032432478
1234,0.631409126,2,10.69306554,0,4.787753934,5.525399246,0.732859646,0.30845262
1235,0.375247331,2,4.788023974,1,4.324985267,4.36745796,0.334841173,0.290214728
1236,0.298618249,3,0.379492839,1,5.199391238,0.911610291,0.268941421,0.041886054
1237,0.47006599,2,10.69306554,0,3.879036263,11.81778502,0.463397572,0.246594576
1238,0.446461015,1,1.659270748,1,6.294704656,13.63406017,0.414795188,0.218578679
1239,0.608267041,2,10.69306554,0,4.37068301,8.59548827,0.689256003,0.189778709
1240,0.509889591,1,8.97114818,1,5.553197131,33.14912182,0.524220874,0.027628799
1241,0.435582316,0,7.331598506,1,4.600340547,0.736853549,0.357987043,0.486288167
1242,0.403453606,3,9.275162623,1,3.909004074,0.911610291,0.326789654,0.5
1243,0.560462091,0,12.37759281,0,3.254850285,10.38159295,0.594439639,0.017753902
1244,0.565636382,3,28.03373719,1,4.392957041,18.64443598,0.649950145,0.042568084
1245,0.355658083,5,20.98172168,0,3.439030379,2.87381565,0.30839727,0.190893213
1246,0.568454375,7,3.524652059,0,4.89619177,5.525399246,0.637530992,0.037765839
1247,0.429645852,0,12.37759281,0,4.268955986,0.204255867,0.35187263,0.5
1248,0.485803934,9,2.945309362,0,4.778614723,20.40314281,0.516870498,0.019099276
1249,0.488231916,5,1.043717523,1,5.668626163,7.984726305,0.498217787,0.193992172
1250,0.648411275,4,4.59378242,0,5.342852741,5.341868935,0.727858497,0.262151062
1251,0.420673016,3,18.4222621,0,3.385803177,0.734771685,0.344814965,0.485165977
1252,0.521396297,8,0.25932048,1,8.002632181,23.19284217,0.674992892,0.085952862
1253,0.284322268,4,4.381387002,1,4.017764029,0.736853549,0.268941421,0.016665561
1254,0.588339318,3,15.31270024,1,5.163112778,27.4572396,0.604910204,0.273288148
1255,0.610977065,1,7.38860646,1,6.619804654,17.8748768,0.625643583,0.027054364
1256,0.321150736,7,7.728490996,0,3.616434935,6.242518751,0.322408804,0.272846223
1257,0.505401748,3,15.31270024,1,3.841407525,9.126802236,0.580017078,0.233567132
1258,0.565224253,0,17.26094737,0,4.121790999,15.86886677,0.616744075,0.341830303
1259,0.477584698,1,8.727797183,1,5.206699863,16.39416744,0.426505905,0.207409131
1260,0.579224085,3,12.22246237,0,4.302132778,5.510484911,0.593133046,0.119039974
1261,0.308055283,2,14.79521195,1,2.647198988,0.603704129,0.268941421,0.270051883
1262,0.286781632,4,4.939739355,1,3.694568525,0.204255867,0.268941421,0.020171774
1263,0.390435436,3,4.731704448,0,4.066220844,0.204255867,0.314260072,0.5
1264,0.378035568,7,2.885981092,0,4.77885057,3.333401141,0.362320287,0.181874641
1265,0.300223427,3,15.31270024,1,3.175981958,0.736853549,0.268941421,0.045612599
1266,0.425528506,2,8.938704278,0,3.816588556,17.8748768,0.363838039,0.307173503
1267,0.429735956,8,11.05771451,1,4.577376534,8.300285845,0.394129723,0.285561965
1268,0.571449422,4,2.83639394,1,5.492617396,8.394328467,0.556106175,0.05556998
1269,0.607845946,8,0.25932048,1,8.669411763,14.36211929,0.702951968,0.209606814
1270,0.496494342,1,2.613581455,1,4.524823178,6.97523756,0.49074056,0.263947206
1271,0.624774372,3,28.05221767,0,4.521545842,14.90654796,0.699524382,0.027716205
1272,0.51217885,4,4.939739355,1,4.55555053,8.394328467,0.526049439,0.027918641
1273,0.428472218,3,18.4222621,0,3.157819296,18.64654322,0.410605329,0.338760408
1274,0.339052157,3,28.03373719,1,3.771010829,23.17206848,0.410428009,0.093952752
1275,0.593473777,1,1.659270748,1,7.185646696,12.55930763,0.591923557,0.03986985
1276,0.384723577,0,7.331598506,1,4.939024538,10.81202938,0.401504495,0.143183777
1277,0.291265715,3,28.03373719,1,2.752743739,0.911610291,0.268941421,0.027359103
1278,0.518468451,1,0.022484002,1,9.932039639,13.63406017,0.517808905,0.191126127
1279,0.291240473,5,2.177517779,0,3.913303895,0.204255867,0.268941421,0.027315479
1280,0.600060567,3,4.731704448,0,5.247703691,13.86530317,0.662234092,0.239135202
1281,0.474909724,2,10.69306554,0,3.385686297,20.40314281,0.506197881,0.018958788
1282,0.545026101,3,9.275162623,1,5.469191127,12.9757263,0.639495798,0.027863271
1283,0.476845016,8,11.05771451,1,4.972606711,10.38159295,0.490610322,0.027817893
1284,0.514377538,4,2.83639394,1,5.796007473,16.75464132,0.55971318,0.296505023
1285,0.630690045,2,14.79521195,1,5.248579987,20.55393345,0.701644596,0.034344247
1286,0.523329046,8,11.05771451,1,5.361043573,11.60785125,0.510282394,0.342136846
1287,0.326553556,5,2.177517779,0,4.408259344,1.892712971,0.319069265,0.162888283
1288,0.46958767,6,15.23658774,1,4.087991058,9.232231458,0.458812903,0.048875295
1289,0.531103485,1,1.659270748,1,5.595717321,5.755191992,0.547389457,0.026464085
1290,0.551017496,6,15.23658774,1,5.100976013,26.96042348,0.655971072,0.027813284
1291,0.415178565,4,1.624035873,0,5.249760952,0.204255867,0.326789654,0.5
1292,0.465312053,3,28.05221767,0,2.809931525,17.8748768,0.461054434,0.041814407
1293,0.477801584,3,4.731704448,0,4.738028928,15.05784232,0.46389625,0.052810842
1294,0.322161118,8,0.141966826,1,6.330563629,6.020122778,0.346642063,0.048255599
1295,0.452480805,0,12.37759281,0,3.524828811,0.603704129,0.368307862,0.277130983
1296,0.565387911,3,15.31270024,1,5.542070293,20.40314281,0.581202946,0.026649234
1297,0.53290221,3,4.731704448,0,4.603510836,33.14912182,0.548410959,0.026925925
1298,0.291144986,8,0.25932048,1,5.868813993,0.911610291,0.268941421,0.027150804
1299,0.333435948,0,12.37759281,0,3.238310294,8.379486277,0.342643637,0.202455806
1300,0.470964057,3,0.379492839,1,6.74904718,12.55930763,0.47823118,0.032123823
1301,0.471013822,3,4.731704448,0,4.792059624,10.38159295,0.452298085,0.059392673
1302,0.344874078,1,8.97114818,1,3.695208067,0.204255867,0.268941421,0.5
1303,0.469864467,0,8.036826078,1,4.443651497,6.523648923,0.463169594,0.217108004
1304,0.475562462,1,8.727797183,1,4.236171464,9.232231458,0.396056051,0.5
1305,0.568778347,8,0.25932048,1,7.278645196,4.038133695,0.569360114,0.344449337
1306,0.473762042,3,11.83502883,0,3.622508596,0.734771685,0.411769835,0.439632815
1307,0.531026147,2,14.79521195,1,4.742483148,7.743637938,0.573806288,0.276788111
1308,0.344874078,6,15.23658774,1,2.929281973,0.204255867,0.268941421,0.5
1309,0.509610026,2,10.69306554,0,4.795795398,8.067640928,0.524389348,0.151378017
1310,0.355812153,7,7.728490996,0,3.652057965,0.734771685,0.268941421,0.486119945
1311,0.586582611,8,0.141966826,1,7.155896232,9.232231458,0.653914872,0.036183721
1312,0.443803138,8,0.141966826,1,6.449839262,0.911610291,0.368307862,0.419749529
1313,0.544560384,9,2.945309362,0,5.426014774,19.81626001,0.624228354,0.026361194
1314,0.468944368,2,30.62050318,1,4.283144608,22.23524413,0.446793489,0.06474791
1315,0.412931848,4,2.83639394,1,5.963506577,11.46281967,0.369161562,0.155268633
1316,0.574995323,3,12.22246237,0,4.628145845,8.891144588,0.604254187,0.221867177
1317,0.501350233,2,4.788023974,1,5.65215397,11.72753859,0.575332159,0.162549095
1318,0.595280634,8,0.141966826,1,7.689728474,7.371358184,0.623800579,0.195034251
1319,0.46415959,1,0.7034131,1,6.531239053,12.61958191,0.463624238,0.190380255
1320,0.559692469,3,8.402094848,0,4.852773882,8.394328467,0.557696615,0.040211333
1321,0.418057243,2,8.938704278,0,3.536271821,8.913859864,0.352724174,0.310033148
1322,0.528774723,5,20.98172168,0,4.014201807,20.40314281,0.555345649,0.02108127
1323,0.536963445,3,9.275162623,1,3.730280227,9.806912204,0.612091767,0.165162268
1324,0.308300439,3,18.4222621,0,2.780629453,0.557933079,0.27942211,0.164832605
1325,0.508517246,3,0.379492839,1,7.049504658,8.394328467,0.51565518,0.032463009
1326,0.582273074,8,7.252614759,1,4.489316195,4.984542504,0.628824602,0.3389492
1327,0.422333224,4,4.59378242,0,4.568914197,0.736853549,0.344874078,0.5
1328,0.438698961,3,12.22246237,0,3.503117521,13.17506701,0.44345367,0.238478498
1329,0.469760923,1,8.727797183,1,5.159711647,12.55930763,0.454007255,0.055174482
1330,0.505347646,1,7.38860646,1,5.848626275,15.05784232,0.434817052,0.302148543
1331,0.514395178,1,2.725073619,0,6.035163479,7.152076166,0.579489492,0.322497485
1332,0.522133131,1,1.659270748,1,5.412009925,9.435573258,0.513216376,0.210125873
1333,0.515983171,3,15.31270024,1,4.849487215,12.88698041,0.533498161,0.29883362
1334,0.534623902,1,4.189733351,0,4.595487795,8.564457049,0.574256652,0.156219237
1335,0.530248452,1,3.199741888,1,5.325947097,7.872011523,0.545682351,0.02697311
1336,0.376384499,4,4.381387002,1,3.721699499,1.892712971,0.348721588,0.377431155
1337,0.499244006,4,2.83639394,1,5.642155335,17.18404238,0.560263015,0.190188451
1338,0.512503112,2,4.788023974,1,6.026718164,25.51199931,0.622447477,0.041376814
1339,0.461006988,9,2.945309362,0,4.871205951,13.75640732,0.517476462,0.2195627
1340,0.465408085,7,2.885981092,0,4.72280073,0.736853549,0.387305749,0.5
1341,0.433240567,2,14.79521195,1,4.744093809,25.98254154,0.418252914,0.126650797
1342,0.526866475,5,1.043717523,1,5.445202269,5.510484911,0.524013458,0.040910107
1343,0.344874078,4,4.59378242,0,3.44318178,0.204255867,0.268941421,0.5
1344,0.368878791,1,8.97114818,1,3.720497683,0.911610291,0.306364553,0.255315571
1345,0.596528567,1,0.7034131,1,7.472348506,18.64443598,0.666488831,0.043939165
1346,0.560267222,3,4.731704448,0,4.31979208,7.493711725,0.646094089,0.170406532
1347,0.528818101,9,2.945309362,0,5.309378755,22.23524413,0.532688708,0.292155617
1348,0.400848415,4,5.229631394,1,4.217919783,9.305865173,0.355764217,0.192571461
1349,0.571570075,2,10.69306554,0,3.934587911,5.755191992,0.601877309,0.019176823
1350,0.551490332,0,7.331598506,1,5.06793703,5.755191992,0.526840886,0.069879953
1351,0.290881683,1,2.613581455,1,3.803268416,0.204255867,0.268941421,0.026699526
1352,0.403045966,4,4.939739355,1,4.422110399,0.204255867,0.326789654,0.486947364
1353,0.340232481,1,0.7034131,1,5.072324931,0.911610291,0.268941421,0.357284271
1354,0.300223427,1,8.727797183,1,3.802958817,0.736853549,0.268941421,0.045612599
1355,0.478003712,0,7.331598506,1,4.488526448,7.872011523,0.51019892,0.018608449
1356,0.475562462,9,2.945309362,0,3.871246601,9.232231458,0.396056051,0.5
1357,0.557325836,3,9.275162623,1,6.043760841,20.40314281,0.538650317,0.060165526
1358,0.402814733,6,2.523482699,1,4.808638017,0.911610291,0.326789654,0.479788661
1359,0.334509743,3,8.402094848,0,3.300625949,16.90433567,0.36593548,0.040543793
1360,0.498003401,0,12.37759281,0,3.951342677,6.97523756,0.536621437,0.228835927
1361,0.505530409,9,2.945309362,0,4.866929119,33.14912182,0.49337711,0.050841204
1362,0.465297047,0,8.036826078,1,5.559381131,33.14912182,0.461780028,0.041094123
1363,0.311119805,0,12.37759281,0,2.91468439,10.65737655,0.298540499,0.042267625
1364,0.343667049,4,4.939739355,1,5.330648301,33.14912182,0.403148531,0.178993535
1365,0.524054469,3,11.83502883,0,4.023231126,15.53025968,0.500863991,0.043511022
1366,0.59740747,4,5.229631394,1,5.892273918,17.88543835,0.677752098,0.022873106
1367,0.618760314,4,2.83639394,1,5.437390934,7.785693916,0.654970824,0.044341435
1368,0.635628846,5,20.98172168,0,4.468478012,17.8748768,0.710752922,0.183183899
1369,0.469759412,1,4.189733351,0,4.917708326,4.836021009,0.390435436,0.5
1370,0.408430779,3,28.03373719,1,2.590839108,0.736853549,0.326789654,0.185847773
1371,0.478430275,8,11.05771451,1,4.657075834,14.81768713,0.498847053,0.034707399
1372,0.336054357,6,2.523482699,1,4.376913214,3.678079723,0.376026858,0.038443637
1373,0.490875974,3,18.4222621,0,3.781299,11.78048646,0.537949114,0.334289936
1374,0.490307291,2,8.938704278,0,4.28611532,14.52026642,0.441783882,0.254809345
1375,0.477801584,9,2.945309362,0,4.860388942,15.05784232,0.46389625,0.052810842
1376,0.472348471,2,10.69306554,0,4.36778097,20.40314281,0.393324917,0.488182688
1377,0.452587273,4,5.229631394,1,4.298393596,4.18392765,0.4366367,0.258632533
1378,0.479039575,5,20.98172168,0,3.719466622,10.38159295,0.509368194,0.019376577
1379,0.581791782,1,3.199741888,1,6.398644597,22.23524413,0.56198484,0.062328411
1380,0.344874078,0,17.26094737,0,2.726891798,0.911610291,0.268941421,0.5
1381,0.53925933,2,10.69306554,0,4.465042751,17.32839795,0.595760786,0.122749142
1382,0.528741962,7,2.885981092,0,5.441769162,7.958745082,0.522963111,0.043823361
1383,0.478883167,4,14.41197854,0,3.488877227,0.470554708,0.405017228,0.475636187
1384,0.520033877,7,3.524652059,0,5.743327,20.0540015,0.508922836,0.2512855
1385,0.410020563,3,28.03373719,1,3.381851295,0.911610291,0.336682722,0.399289548
1386,0.295382334,4,14.41197854,0,2.748675355,0.204255867,0.268941421,0.035016884
1387,0.351588368,3,9.275162623,1,3.747138034,6.73545896,0.298844315,0.184818664
1388,0.499545554,3,9.275162623,1,4.779332875,9.470544689,0.534816648,0.258982119
1389,0.344874078,4,4.59378242,0,3.661492268,0.736853549,0.268941421,0.5
1390,0.376801839,6,2.523482699,1,5.853945454,11.70843506,0.34672833,0.348658568
1391,0.503518741,4,4.381387002,1,5.038910712,8.697664319,0.568668088,0.156562785
1392,0.320971806,3,9.275162623,1,4.695760508,21.31919347,0.389886381,0.023720043
1393,0.574868845,0,8.036826078,1,5.286899706,15.05784232,0.571317874,0.041768223
1394,0.555738041,4,5.229631394,1,5.867571659,12.55930763,0.545144812,0.049327663
1395,0.446793489,4,4.59378242,0,4.053925225,0.736853549,0.368307862,0.5
1396,0.535316071,1,1.659270748,1,7.086936116,10.25902636,0.610795248,0.181351433
1397,0.488907736,3,12.22246237,0,4.747048996,8.014097285,0.490610322,0.257788951
1398,0.286304174,2,14.79521195,1,2.838126529,0.204255867,0.268941421,0.019468576
1399,0.518033845,1,2.725073619,0,5.268330585,12.71971763,0.532343929,0.042828819
1400,0.47042397,0,12.37759281,0,3.924668078,7.872011523,0.493170069,0.130442074
1401,0.571098484,3,0.379492839,1,7.853805097,15.05784232,0.586329423,0.026978443
1402,0.501754379,0,7.331598506,1,5.32591803,20.86452738,0.541163109,0.051824261
1403,0.513595832,4,2.83639394,1,4.871098329,5.071920875,0.504267306,0.167309723
1404,0.515706885,8,7.252614759,1,5.245644365,14.90654796,0.575975453,0.258194887
