,quality,venue_area,venue_impact_factor,venue_single-blind,review,prestige,citation,experience
1900,0.38224667883311086,3.0,8.402094847826126,0.0,4.1099557834239295,"[0.9116102911900048, 7.8720115231727075, 25.982541539254406, 4.836021009022533, 0.9116102911900048, 33.14912182053814, 15.057842318652154, 15.057842318652154]","[1.0, 371.0, 20.0, 328.0, 1.0, 55.0, 949.0, 493.0]","[1.3618222226997272, 36.07395931952042, 1.0, 52.503505048025076, 3.6452828110381494, 17.73747620347107, 61.34437126399978, 21.185541652360197]"
1901,0.5102268423685549,0.0,12.377592805523264,0.0,4.949926893391942,"[15.057842318652154, 4.836021009022533, 0.2042558668422495]","[220.0, 174.0, 1.0]","[62.6064443945004, 57.75447554710663, 23.06912843802639]"
1902,0.5122926944361512,3.0,12.222462366587814,0.0,3.9457804126516174,"[9.232231458040689, 12.559307629658377, 9.232231458040689, 0.7368535491284788]","[65.0, 250.0, 41.0, 1.0]","[19.460234499174526, 23.148627064057475, 1.0, 59.87185268924628]"
1903,0.5927101591608988,1.0,1.6592707479928126,1.0,5.451617573956796,"[10.381592949436094, 0.2042558668422495]","[1115.0, 9.0]","[52.65230139400308, 1.3425926251870308]"
1904,0.32739536960994015,4.0,1.6240358727244573,0.0,4.458438032581811,"[0.9116102911900048, 20.40314280945551, 17.874876796148882]","[1.0, 151.0, 1369.0]","[36.01907860981408, 15.361411900338638, 56.77376807600463]"
1905,0.2965014851207627,4.0,14.411978542662531,0.0,3.214130626346433,[0.2042558668422495],[1.0],[25.80891509828506]
1906,0.6029290473407513,1.0,0.02248400181477077,1.0,9.406756205491252,"[10.381592949436094, 0.9116102911900048, 0.2042558668422495, 25.982541539254406]","[1799.0, 1.0, 7.0, 141.0]","[57.0794228568827, 1.0, 1.0, 38.31881099663197]"
1907,0.47411466217221354,7.0,2.8859810921234836,0.0,4.834191688694984,"[10.381592949436094, 0.7368535491284788, 0.9116102911900048]","[16.0, 1.0, 6.0]","[1.5433641949956585, 18.3814336927867, 1.5909251120486192]"
1908,0.3904354356066335,6.0,2.5234826987157355,1.0,4.537398339523656,[0.9116102911900048],[3.0],[1.0]
1909,0.5716283594284205,1.0,8.72229189985249,0.0,4.511342526200031,"[17.874876796148882, 0.7368535491284788]","[326.0, 7.0]","[20.359956005406314, 1.0]"
1910,0.37739098334902454,5.0,20.981721677564966,0.0,3.3967771774686053,"[0.9116102911900048, 0.2042558668422495, 12.559307629658377]","[1.0, 17.0, 298.0]","[1.0, 1.0, 28.810106252117055]"
1911,0.5311775072816679,0.0,12.377592805523264,0.0,4.024658627605573,"[9.232231458040689, 25.982541539254406, 12.559307629658377]","[87.0, 17.0, 367.0]","[14.395877090773196, 1.0, 19.272600442628562]"
1912,0.5253618957800784,3.0,12.222462366587814,0.0,4.081957394992134,"[17.874876796148882, 12.559307629658377, 15.057842318652154]","[116.0, 953.0, 285.0]","[35.22231064303643, 24.08160946609907, 25.783211687507038]"
1913,0.5182499808442002,3.0,28.05221766945916,0.0,3.4418730781619904,[9.232231458040689],[128.0],[13.042922135354864]
1914,0.5093212076852084,4.0,4.381387002275589,1.0,4.351982544352639,"[12.559307629658377, 0.7368535491284788]","[23.0, 5.0]","[1.0, 1.3848361333947812]"
1915,0.5148268056783946,2.0,8.938704278060557,0.0,3.988026806226397,"[10.381592949436094, 5.510484910954992, 25.982541539254406, 17.874876796148882, 0.7368535491284788]","[123.0, 21.0, 1018.0, 194.0, 1.0]","[34.94808614027487, 1.0, 51.93430719007446, 20.552576052611947, 14.346370171818915]"
1916,0.6149215377442917,2.0,4.788023974063692,1.0,6.319655745413551,"[33.14912182053814, 20.40314280945551, 0.9116102911900048]","[487.0, 978.0, 1.0]","[18.639742472680034, 38.63261601798563, 1.8891945537344965]"
1917,0.35937971147479747,2.0,8.938704278060557,0.0,3.6349560984547904,"[0.2042558668422495, 0.7368535491284788, 12.559307629658377]","[1.0, 1.0, 59.0]","[1.0, 1.2742902551822062, 17.124320438632406]"
1918,0.43689762508634733,3.0,9.275162623399408,1.0,5.127562125673876,"[0.2042558668422495, 25.982541539254406, 7.9587450816311005]","[4.0, 119.0, 204.0]","[1.0, 36.414526620611866, 65.53431675705829]"
1919,0.5664989969033408,6.0,15.236587739881477,1.0,5.42526797104911,"[22.235244130326567, 12.559307629658377, 0.9116102911900048, 5.755191991686398, 20.40314280945551, 12.559307629658377, 8.39432846738823]","[361.0, 259.0, 8.0, 48.0, 34.0, 497.0, 21.0]","[37.27267511774692, 37.816533983037594, 1.0, 1.1241704529543284, 4.681939325977336, 23.587667790889803, 1.0]"
1920,0.49376019012155187,3.0,18.42226210250916,0.0,3.5437012463077275,[17.874876796148882],[26.0],[1.0]
1921,0.2970799018787534,3.0,8.402094847826126,0.0,3.4737493051248944,[0.9116102911900048],[1.0],[24.961496254727045]
1922,0.5660365031101992,0.0,17.26094737369396,0.0,3.937876215506351,"[33.14912182053814, 0.2042558668422495, 9.232231458040689]","[342.0, 1.0, 189.0]","[16.732298655615523, 36.01382582284509, 27.096907251063026]"
1923,0.5087338611443406,1.0,8.727797182859028,1.0,3.872025675203418,[7.8720115231727075],[250.0],[37.67602625838954]
1924,0.5103499088782735,4.0,2.8363939402494873,1.0,5.230839804202317,"[5.510484910954992, 0.7368535491284788, 7.8720115231727075, 0.9116102911900048, 0.9116102911900048, 33.14912182053814, 12.559307629658377, 22.235244130326567, 8.39432846738823, 0.2042558668422495, 0.2042558668422495, 5.755191991686398]","[185.0, 10.0, 286.0, 1.0, 1.0, 198.0, 323.0, 457.0, 21.0, 11.0, 4.0, 40.0]","[53.60096295137148, 1.0, 17.833022420720354, 1.0, 25.340708391557502, 18.55168666720831, 19.938158804730136, 17.33842250510925, 1.0, 1.0, 1.0, 1.6687400104767018]"
1925,0.48079355519025874,3.0,9.275162623399408,1.0,4.951571196005864,[12.559307629658377],[199.0],[54.66615378917746]
1926,0.3448740778261387,3.0,12.222462366587814,0.0,3.0879855470755895,[0.7368535491284788],[1.0],[1.0]
1927,0.47879486881366806,8.0,7.252614758518616,1.0,4.147236777076528,"[7.526741095365884, 0.2042558668422495, 0.7368535491284788]","[90.0, 1.0, 6.0]","[28.095157967543308, 21.86818877856859, 1.9226853706087343]"
1928,0.3162313600794714,8.0,11.057714514790378,1.0,3.4154725381863194,"[0.7368535491284788, 0.2042558668422495, 0.9116102911900048, 9.232231458040689, 9.232231458040689, 22.235244130326567]","[1.0, 3.0, 1.0, 41.0, 153.0, 428.0]","[23.395510216327526, 1.0, 1.0, 1.0, 21.052003837335292, 25.186382093920518]"
1929,0.29744546448189085,3.0,9.275162623399408,1.0,3.4622876354821766,[0.9116102911900048],[1.0],[24.444303688500476]
1930,0.3360362684558153,5.0,1.0437175234443772,1.0,5.8625211125027565,"[0.7368535491284788, 4.836021009022533, 22.235244130326567, 15.057842318652154, 7.9587450816311005, 15.688961399691683, 22.235244130326567, 15.688961399691683]","[1.0, 185.0, 516.0, 390.0, 407.0, 62.0, 55.0, 56.0]","[21.964266912272155, 24.60961261268033, 15.044047658371843, 37.92571514995697, 22.850596868556003, 1.5510221553486025, 3.3080397930736605, 14.353297484375904]"
1931,0.5045218093531026,3.0,11.835028830376773,0.0,3.520465697177362,"[7.526741095365884, 9.232231458040689, 0.7368535491284788]","[48.0, 130.0, 10.0]","[14.352484698377019, 18.00110995206982, 1.0]"
1932,0.4893359268111861,0.0,17.26094737369396,0.0,3.8257861325376736,"[10.381592949436094, 0.2042558668422495]","[51.0, 7.0]","[16.00900876408145, 1.0]"
1933,0.5096126869113,6.0,15.236587739881477,1.0,3.9151327514842325,"[8.39432846738823, 10.381592949436094, 0.2042558668422495, 9.232231458040689, 0.9116102911900048, 17.874876796148882, 7.8720115231727075, 0.2042558668422495]","[196.0, 26.0, 1.0, 80.0, 1.0, 982.0, 28.0, 1.0]","[59.955215290341414, 2.4164747353561986, 1.0, 23.253221773078945, 59.14969505077693, 23.115704989242825, 2.7685743551613604, 19.796769915809552]"
1934,0.3448740778261387,3.0,15.312700240967295,1.0,3.0801008717789276,[0.7368535491284788],[1.0],[1.0]
1935,0.5814084709483291,9.0,2.9453093619429116,0.0,5.187190155666318,"[22.235244130326567, 0.9116102911900048, 0.2042558668422495, 20.40314280945551, 0.7368535491284788]","[1068.0, 1.0, 12.0, 211.0, 4.0]","[53.21590926159635, 1.050188580967834, 1.0, 35.64944058892654, 1.0]"
1936,0.6092174145520048,5.0,1.0437175234443772,1.0,7.574085740888515,"[15.688961399691683, 5.510484910954992, 0.7368535491284788, 25.982541539254406]","[1491.0, 24.0, 1.0, 479.0]","[60.82735632616122, 1.0, 1.0, 23.529876367718]"
1937,0.5322911690727603,5.0,1.0437175234443772,1.0,6.726287053705853,"[20.40314280945551, 5.755191991686398, 0.2042558668422495, 17.874876796148882, 0.2042558668422495, 0.7368535491284788, 15.057842318652154]","[208.0, 917.0, 1.0, 1369.0, 1.0, 7.0, 114.0]","[51.358005123359334, 35.611772711156775, 1.5594031063287315, 56.77376807600463, 1.0, 1.0, 34.48055045738865]"
1938,0.3094218736081137,2.0,14.795211946735684,1.0,3.086593744716463,"[0.2042558668422495, 0.9116102911900048, 10.381592949436094, 0.7368535491284788, 0.2042558668422495]","[1.0, 7.0, 1245.0, 1.0, 1.0]","[61.185475433786124, 1.0, 36.032104405161235, 20.28846512427586, 12.762975315395588]"
1939,0.570750468787515,3.0,28.033737190891376,1.0,3.0364421227999943,"[4.836021009022533, 0.9116102911900048]","[767.0, 1.0]","[36.99300165432561, 16.95824703399287]"
1940,0.4507482477796954,2.0,10.69306554338462,0.0,3.589203029648202,[0.2042558668422495],[12.0],[1.6366744587806794]
1941,0.521529770534891,1.0,7.38860646023349,1.0,5.658200394534636,"[20.40314280945551, 20.40314280945551]","[185.0, 978.0]","[54.30395383937829, 38.63261601798563]"
1942,0.2918283848987676,0.0,8.03682607813124,1.0,3.6363709042105516,[0.7368535491284788],[1.0],[34.28394991628453]
1943,0.5040126210238536,3.0,15.312700240967295,1.0,3.3243340614059282,"[7.8720115231727075, 10.381592949436094, 0.9116102911900048, 0.2042558668422495]","[17.0, 184.0, 1.0, 1.0]","[1.0, 56.144413159103095, 23.18703448631512, 24.47093955207386]"
1944,0.44679348934518404,2.0,8.938704278060557,0.0,4.084382426742554,[0.7368535491284788],[10.0],[1.0]
1945,0.3006577796586653,1.0,7.38860646023349,1.0,3.575204075737055,[0.2042558668422495],[1.0],[20.431365366580756]
1946,0.603686265035273,3.0,18.42226210250916,0.0,4.895176537579685,"[15.057842318652154, 33.14912182053814]","[624.0, 76.0]","[22.941645765202573, 23.330496437156505]"
1947,0.3278159873118486,1.0,4.189733351279176,0.0,3.9434616478229874,"[0.2042558668422495, 7.8720115231727075, 25.982541539254406, 0.7368535491284788, 0.9116102911900048, 0.7368535491284788, 5.755191991686398, 25.982541539254406, 0.2042558668422495, 0.2042558668422495, 15.688961399691683, 0.7368535491284788, 7.9587450816311005]","[1.0, 17.0, 163.0, 4.0, 11.0, 5.0, 40.0, 90.0, 4.0, 15.0, 124.0, 1.0, 17.0]","[24.47093955207386, 1.0, 21.582455168387288, 1.0, 1.0, 1.3848361333947812, 1.6687400104767018, 25.212016807262316, 1.0, 1.3769148093273227, 20.022932649437646, 1.0, 1.0]"
1948,0.49783951806795107,1.0,4.189733351279176,0.0,4.752759132682591,"[15.057842318652154, 0.9116102911900048, 10.381592949436094, 7.526741095365884, 0.2042558668422495, 0.2042558668422495]","[114.0, 4.0, 234.0, 48.0, 3.0, 1.0]","[35.89667302615814, 1.0, 34.79101314813962, 14.352484698377019, 1.0, 25.80891509828506]"
1949,0.4718816696926364,1.0,8.72229189985249,0.0,3.8944709585205866,"[12.559307629658377, 0.9116102911900048]","[56.0, 1.0]","[17.214742699432175, 23.17934692364965]"
1950,0.5906476558504897,3.0,12.222462366587814,0.0,4.337827608017494,"[33.14912182053814, 5.755191991686398, 0.2042558668422495, 0.7368535491284788, 5.755191991686398, 15.688961399691683, 0.7368535491284788]","[325.0, 426.0, 1.0, 6.0, 259.0, 1044.0, 3.0]","[19.081755246984848, 27.306786153464078, 62.01264177894181, 1.0, 24.934900391098633, 25.07361073808925, 1.0]"
1951,0.546314476559137,8.0,11.057714514790378,1.0,4.683566399276575,"[15.057842318652154, 5.755191991686398, 0.7368535491284788, 0.9116102911900048, 10.381592949436094, 8.39432846738823, 7.8720115231727075, 7.8720115231727075]","[391.0, 71.0, 7.0, 4.0, 184.0, 67.0, 129.0, 108.0]","[60.420445134052315, 11.43325574667938, 1.0, 1.0, 56.144413159103095, 19.38279346782822, 13.787784867053222, 36.221610440785966]"
1952,0.43638169362390494,3.0,18.42226210250916,0.0,3.2887045716899994,"[0.2042558668422495, 7.9587450816311005, 7.8720115231727075]","[4.0, 112.0, 371.0]","[1.1396884381736343, 36.78433903727003, 36.07395931952042]"
1953,0.45566047302277174,0.0,8.03682607813124,1.0,4.312061277683453,[0.9116102911900048],[12.0],[1.0]
1954,0.4221030505899362,0.0,17.26094737369396,0.0,3.8212006229967908,"[0.9116102911900048, 0.9116102911900048, 5.510484910954992, 0.7368535491284788, 22.235244130326567]","[3.0, 12.0, 143.0, 1.0, 51.0]","[1.0, 1.0, 16.03926114950182, 35.266906168319814, 14.444514040335115]"
1955,0.44322914387073836,3.0,8.402094847826126,0.0,4.08220538810104,"[0.9116102911900048, 17.874876796148882]","[5.0, 240.0]","[1.6422910250897413, 36.323999718477815]"
1956,0.2909642717697956,4.0,4.381387002275589,1.0,3.804834117171019,[0.9116102911900048],[1.0],[36.25694531643191]
1957,0.5314738802418288,3.0,8.402094847826126,0.0,4.5072143589357205,[15.057842318652154],[285.0],[25.783211687507038]
1958,0.3202456177413534,3.0,12.222462366587814,0.0,2.8107482474016283,"[0.2042558668422495, 0.9116102911900048]","[1.0, 6.0]","[20.190340530044665, 1.5909251120486192]"
1959,0.6053544880508495,2.0,8.938704278060557,0.0,4.772317626690448,"[4.836021009022533, 10.381592949436094, 0.7368535491284788]","[492.0, 1004.0, 4.0]","[23.76144055955099, 55.325647344218176, 1.1224890110907555]"
1960,0.6147162157918282,4.0,4.593782420463162,0.0,4.950776415147035,"[5.510484910954992, 15.057842318652154, 15.688961399691683]","[680.0, 1062.0, 175.0]","[28.996333322491505, 57.360258392739354, 28.008829521844326]"
1961,0.29040330198880604,8.0,7.252614758518616,1.0,3.2637296366021373,[0.7368535491284788],[1.0],[37.62488660553688]
1962,0.5086941140912671,5.0,2.1775177793042237,0.0,5.643628609760643,"[33.14912182053814, 15.057842318652154]","[132.0, 115.0]","[36.28759200859264, 36.42833187053042]"
1963,0.5934737769887901,3.0,9.275162623399408,1.0,5.010714579276175,[12.559307629658377],[953.0],[24.08160946609907]
1964,0.6042590513317062,1.0,7.38860646023349,1.0,4.593203536034761,"[17.874876796148882, 8.39432846738823, 0.7368535491284788, 8.39432846738823, 0.7368535491284788, 25.982541539254406, 0.7368535491284788, 0.9116102911900048, 5.755191991686398, 0.2042558668422495, 0.2042558668422495, 9.232231458040689]","[1369.0, 80.0, 1.0, 67.0, 1.0, 346.0, 8.0, 1.0, 20.0, 11.0, 1.0, 389.0]","[56.77376807600463, 26.15822394634595, 21.27062490336357, 19.38279346782822, 18.3814336927867, 17.628819036166444, 1.2355900139085256, 25.429993301586794, 1.0, 1.0, 18.125359983046973, 16.397577456983797]"
1965,0.48519246326297427,6.0,15.236587739881477,1.0,4.954539572300895,[12.559307629658377],[237.0],[60.013653639162364]
1966,0.3073094545995375,1.0,7.38860646023349,1.0,3.651691589785124,[0.7368535491284788],[1.0],[14.346370171818915]
1967,0.3701048213534141,0.0,12.377592805523264,0.0,3.0361813269520437,"[0.7368535491284788, 22.235244130326567]","[1.0, 223.0]","[1.6096737721963557, 59.54759061397738]"
1968,0.4897909463499317,3.0,8.402094847826126,0.0,4.1912661385285706,[10.381592949436094],[24.0],[1.0]
1969,0.5028015218318531,5.0,1.0437175234443772,1.0,5.3324527499526795,[7.8720115231727075],[129.0],[19.813055301135673]
1970,0.44679348934518404,3.0,8.402094847826126,0.0,4.433296007783189,[0.7368535491284788],[10.0],[1.0]
1971,0.31833168025084857,8.0,11.057714514790378,1.0,3.2644552960906603,"[0.7368535491284788, 12.559307629658377, 0.9116102911900048]","[1.0, 192.0, 4.0]","[57.029092736249126, 18.963858252397767, 1.0]"
1972,0.5129894431751587,7.0,3.524652058668001,0.0,4.539942791736047,"[22.235244130326567, 9.232231458040689, 0.2042558668422495, 5.755191991686398, 0.7368535491284788, 7.9587450816311005, 17.874876796148882]","[72.0, 128.0, 4.0, 259.0, 1.0, 17.0, 347.0]","[20.181109736837254, 13.042922135354864, 1.0, 24.934900391098633, 1.0, 1.0, 19.66247786776358]"
1973,0.4794046553649694,0.0,17.26094737369396,0.0,3.702227965343261,[7.9587450816311005],[135.0],[36.6307456375911]
1974,0.5801132220851318,1.0,4.189733351279176,0.0,5.212629487292039,"[17.874876796148882, 0.9116102911900048]","[583.0, 1.0]","[24.885970283452274, 1.0]"
1975,0.5555295239456608,1.0,4.189733351279176,0.0,4.714147289079455,"[17.874876796148882, 15.688961399691683, 0.9116102911900048]","[194.0, 18.0, 10.0]","[20.552576052611947, 1.0, 1.0]"
1976,0.45909085559766044,2.0,30.620503178646477,1.0,4.294062173539268,"[0.2042558668422495, 0.9116102911900048, 25.982541539254406]","[11.0, 1.0, 90.0]","[1.0, 37.60612757502656, 25.212016807262316]"
1977,0.5390820139203854,9.0,2.9453093619429116,0.0,5.383590318974051,"[22.235244130326567, 4.836021009022533, 5.755191991686398, 0.2042558668422495, 15.057842318652154, 9.232231458040689, 0.7368535491284788, 15.057842318652154, 25.982541539254406, 10.381592949436094, 25.982541539254406]","[33.0, 64.0, 384.0, 4.0, 391.0, 200.0, 1.0, 531.0, 479.0, 100.0, 90.0]","[1.0, 26.41002453770929, 36.7870610387308, 1.2395050676351462, 60.420445134052315, 36.56393841259691, 1.263971554611398, 20.95504738129508, 23.529876367718, 36.759002574020315, 25.212016807262316]"
1978,0.4034536062228144,5.0,2.1775177793042237,0.0,4.1907578231483305,[0.2042558668422495],[4.0],[1.0]
1979,0.4297487224711038,4.0,1.6240358727244573,0.0,5.284525866637248,"[0.9116102911900048, 5.755191991686398, 8.39432846738823, 33.14912182053814, 7.526741095365884, 22.235244130326567, 10.381592949436094, 20.40314280945551]","[3.0, 44.0, 60.0, 241.0, 908.0, 22.0, 199.0, 850.0]","[1.0, 1.6488698419140144, 17.07137707119337, 35.19411750127047, 21.394837397854666, 1.2651012002902347, 20.101223078153335, 35.84943675523448]"
1980,0.49617923631203875,3.0,28.05221766945916,0.0,3.670070651973402,[20.40314280945551],[29.0],[1.3738875466314562]
1981,0.5156154770719942,1.0,0.02248400181477077,1.0,9.318060068147506,"[17.874876796148882, 8.39432846738823, 5.510484910954992, 15.688961399691683, 0.2042558668422495, 0.7368535491284788]","[213.0, 82.0, 195.0, 18.0, 1.0, 1.0]","[58.51302165680469, 25.245487982012218, 58.9595468551647, 1.0, 26.867380681903683, 35.28888473589985]"
1982,0.3183566656082149,2.0,10.69306554338462,0.0,3.647299881326227,"[0.2042558668422495, 25.982541539254406, 0.9116102911900048, 0.7368535491284788]","[1.0, 83.0, 1.0, 8.0]","[36.08365693580682, 20.219720698269168, 23.17934692364965, 1.7377915606825913]"
1983,0.46852878322496716,0.0,7.331598505621906,1.0,5.192127820143349,[15.688961399691683],[81.0],[26.144551233444854]
1984,0.31977038997909324,9.0,2.9453093619429116,0.0,4.295105045419569,"[0.2042558668422495, 0.7368535491284788, 0.2042558668422495]","[1.0, 8.0, 12.0]","[27.557652408025483, 1.2355900139085256, 1.0]"
1985,0.5325651628478255,1.0,1.6592707479928126,1.0,6.443324901388426,[15.688961399691683],[62.0],[1.5510221553486025]
1986,0.5283645620824774,2.0,14.795211946735684,1.0,4.9122852123686505,[20.40314280945551],[524.0],[55.25670736544889]
1987,0.47614380717656796,6.0,2.5234826987157355,1.0,4.755440949439154,"[4.836021009022533, 0.7368535491284788, 0.9116102911900048]","[73.0, 1.0, 1.0]","[21.06251120295974, 37.62488660553688, 55.17844618106324]"
1988,0.3448740778261387,0.0,17.26094737369396,0.0,2.739839669922149,[0.7368535491284788],[1.0],[1.0]
1989,0.454074996562393,3.0,28.033737190891376,1.0,4.2708995898242135,"[0.7368535491284788, 15.688961399691683, 0.7368535491284788, 0.2042558668422495, 20.40314280945551, 0.9116102911900048, 0.7368535491284788, 33.14912182053814, 0.9116102911900048, 20.40314280945551, 33.14912182053814, 0.9116102911900048, 0.7368535491284788, 25.982541539254406, 4.836021009022533, 22.235244130326567, 0.2042558668422495]","[6.0, 21.0, 1.0, 1.0, 917.0, 3.0, 1.0, 392.0, 1.0, 850.0, 198.0, 10.0, 1.0, 19.0, 73.0, 1068.0, 1.0]","[1.0, 1.0, 36.9962778345476, 25.24320793177732, 52.16463528148793, 1.0, 24.134977974698913, 36.13892822873874, 1.165204902688636, 35.84943675523448, 61.13615459207906, 1.0, 1.0, 1.0, 21.06251120295974, 53.21590926159635, 1.0]"
1990,0.617620135020094,1.0,0.7034130996692456,1.0,6.383087565024795,"[12.559307629658377, 0.9116102911900048, 7.8720115231727075, 0.9116102911900048]","[1169.0, 7.0, 1017.0, 1.0]","[34.2704504854899, 1.0, 51.521228638859405, 38.099657623875025]"
1991,0.29869873409098174,5.0,2.1775177793042237,0.0,3.96168084916926,[0.9116102911900048],[1.0],[22.771266127918185]
1992,0.33584131972481207,1.0,8.727797182859028,1.0,3.3489641490082915,[0.9116102911900048],[1.0],[2.6792424450238235]
1993,0.5166903524584118,1.0,4.189733351279176,0.0,5.529289084424789,"[7.526741095365884, 15.688961399691683, 7.526741095365884, 5.510484910954992, 20.40314280945551]","[119.0, 356.0, 21.0, 618.0, 948.0]","[36.041440874871356, 35.92753368482164, 1.0, 29.472795316787472, 36.48702002818952]"
1994,0.5909820417233044,3.0,8.402094847826126,0.0,5.0833987133627,[5.755191991686398],[1796.0],[52.7112613615236]
1995,0.5617661233748275,3.0,15.312700240967295,1.0,4.1921559991350135,"[5.755191991686398, 8.39432846738823]","[205.0, 235.0]","[20.559298930751954, 21.868145816630253]"
1996,0.4891999596045872,8.0,0.25932048034025273,1.0,7.4317410045674634,"[0.9116102911900048, 20.40314280945551, 0.9116102911900048, 25.982541539254406, 10.381592949436094, 22.235244130326567]","[10.0, 525.0, 1.0, 423.0, 179.0, 223.0]","[1.4329457714193565, 19.409370389993516, 2.3783218506777435, 58.210088982124944, 50.608701833675795, 59.54759061397738]"
1997,0.5329022095951865,4.0,14.411978542662531,0.0,4.178456371925683,[33.14912182053814],[392.0],[36.13892822873874]
1998,0.5271927603991131,7.0,7.728490996186066,0.0,4.111704129732696,[17.874876796148882],[300.0],[30.3219460460788]
1999,0.3426428994303552,1.0,0.02248400181477077,1.0,7.4976222960322785,"[0.2042558668422495, 5.510484910954992, 0.2042558668422495, 0.7368535491284788, 0.7368535491284788, 5.510484910954992, 20.40314280945551, 0.2042558668422495]","[1.0, 673.0, 10.0, 6.0, 3.0, 121.0, 917.0, 7.0]","[21.86818877856859, 19.14569843864029, 1.0, 1.0, 1.0, 34.10883212247194, 52.16463528148793, 1.0]"
2000,0.2841481748327262,1.0,1.6592707479928126,1.0,4.210922241651406,[0.7368535491284788],[1.0],[59.87185268924628]
2001,0.5243693921961088,4.0,4.939739354855124,1.0,5.895790662528656,"[15.688961399691683, 8.39432846738823]","[18.0, 1367.0]","[1.0, 25.078963622740638]"
2002,0.31897893895492463,1.0,2.613581454640832,1.0,5.311804335111747,"[0.9116102911900048, 22.235244130326567, 0.2042558668422495]","[1.0, 65.0, 17.0]","[37.5314373846458, 19.82141781713498, 1.0]"
2003,0.5138513714625571,8.0,0.25932048034025273,1.0,7.847985668623318,"[10.381592949436094, 12.559307629658377, 0.9116102911900048, 0.7368535491284788]","[184.0, 43.0, 4.0, 1.0]","[56.144413159103095, 2.048942411316264, 1.0, 26.563516194249885]"
2004,0.33940799618949485,8.0,11.057714514790378,1.0,3.1409342344009143,"[0.7368535491284788, 9.232231458040689, 7.526741095365884]","[1.0, 486.0, 48.0]","[20.923767144898836, 28.565272230311578, 14.352484698377019]"
2005,0.46834328720742113,1.0,1.6592707479928126,1.0,6.371137946476463,[12.559307629658377],[77.0],[24.71845312540421]
2006,0.29730702720903873,5.0,1.0437175234443772,1.0,4.121266866690811,[0.9116102911900048],[1.0],[24.638535566407203]
2007,0.4500631577652534,6.0,2.5234826987157355,1.0,5.423344351971733,"[0.7368535491284788, 20.40314280945551, 5.510484910954992, 0.2042558668422495, 25.982541539254406]","[4.0, 850.0, 26.0, 12.0, 189.0]","[1.1224890110907555, 35.84943675523448, 1.0, 1.0, 18.083492162866712]"
2008,0.32104836512550805,3.0,0.37949283910096276,1.0,5.8253470930936135,"[0.9116102911900048, 0.9116102911900048]","[1.0, 10.0]","[23.280518716024435, 1.0]"
2009,0.47322189562455746,8.0,0.25932048034025273,1.0,7.973973033594165,[15.688961399691683],[82.0],[23.66209590826585]
2010,0.4700648825856513,0.0,12.377592805523264,0.0,4.001412126046968,"[0.2042558668422495, 0.7368535491284788]","[11.0, 3.0]","[1.0, 1.0]"
2011,0.4426093231213372,5.0,20.981721677564966,0.0,3.448682449690696,"[0.9116102911900048, 20.40314280945551, 0.9116102911900048]","[4.0, 216.0, 7.0]","[1.0, 22.592446039786726, 1.8724617589355046]"
2012,0.5018480254548587,0.0,8.03682607813124,1.0,5.1400074992944775,"[15.057842318652154, 15.688961399691683]","[64.0, 22.0]","[18.87528335609125, 1.0]"
2013,0.47092049735190084,6.0,2.5234826987157355,1.0,5.759175439279897,"[0.2042558668422495, 33.14912182053814, 12.559307629658377, 8.39432846738823, 8.39432846738823]","[8.0, 76.0, 39.0, 112.0, 330.0]","[1.0, 23.330496437156505, 1.861175645656814, 16.168744360063382, 34.47715096186326]"
2014,0.563525070136894,1.0,8.72229189985249,0.0,5.306602325562489,[4.836021009022533],[710.0],[35.082425467313236]
2015,0.3059406919886808,3.0,15.312700240967295,1.0,2.9272370814776947,[0.2042558668422495],[1.0],[15.409840046633123]
2016,0.49376019012155187,1.0,8.72229189985249,0.0,4.06434292303298,[5.510484910954992],[26.0],[1.0]
2017,0.4897909463499317,3.0,15.312700240967295,1.0,4.158965303080021,[5.510484910954992],[24.0],[1.0]
2018,0.31347348966898325,1.0,3.199741887578938,1.0,3.7645257109843016,"[0.2042558668422495, 7.8720115231727075, 0.2042558668422495, 25.982541539254406, 0.2042558668422495, 0.7368535491284788, 0.9116102911900048, 7.8720115231727075]","[1.0, 182.0, 10.0, 123.0, 1.0, 1.0, 4.0, 28.0]","[59.93243053541089, 52.73902900009553, 1.0, 36.755959636983086, 27.831629238085682, 16.127065958193114, 1.0, 1.0]"
2019,0.5711401926985219,8.0,11.057714514790378,1.0,5.328608108245416,"[20.40314280945551, 0.2042558668422495, 0.7368535491284788, 25.982541539254406, 10.381592949436094]","[796.0, 1.0, 1.0, 119.0, 1115.0]","[37.52195752581261, 55.81114864019997, 1.1316475784337814, 36.414526620611866, 52.65230139400308]"
2020,0.5407113050078134,3.0,8.402094847826126,0.0,4.295880761594883,"[33.14912182053814, 22.235244130326567, 0.2042558668422495]","[393.0, 18.0, 1.0]","[60.95163780086738, 1.0, 21.4348991547664]"
2021,0.6029676976621394,5.0,20.981721677564966,0.0,4.29133411267921,"[5.755191991686398, 15.057842318652154, 0.7368535491284788, 0.7368535491284788, 33.14912182053814, 0.7368535491284788, 5.510484910954992]","[1172.0, 114.0, 1.0, 4.0, 488.0, 1.0, 673.0]","[51.1462809813476, 34.48055045738865, 1.0, 1.0, 21.230353225807946, 16.751396336660793, 19.14569843864029]"
