ego prestige,ego citations,relational prestige,relational citations,avg review score
99,8,42.666666666666664,3912.3333333333335,0.5925925925925927
99,246,63.4,8980.4,0.5401234567901236
2,1035,66.44444444444444,3071.3333333333335,0.5679012345679013
27,10456,95.5,3898.0,0.5254901960784314
61,53,61.0,7623.0,0.6666666666666666
61,7623,61.0,53.0,0.6666666666666666
40,54,103.0,3181.5,0.5185185185185185
201,3173,22.5,1622.0,0.5185185185185185
5,3190,120.5,1613.5,0.5185185185185185
101,1,99.66666666666667,224.33333333333334,0.4444444444444444
99,2,100.33333333333333,224.0,0.4444444444444444
101,416,156.85714285714286,363.0,0.41666666666666663
99,255,157.14285714285714,386.0,0.41666666666666663
101,1,179.6,590.6,0.4
99,259,100.0,673.75,0.3703703703703704
99,2023,180.0,186.2,0.4
25,25,83.66666666666667,494.0,0.5
201,392,25.0,371.6666666666667,0.5
25,15,56.833333333333336,274.5,0.6
201,2824,216.83333333333334,12719.5,0.4074074074074074
99,1566,233.83333333333334,12929.166666666666,0.4074074074074074
500,0,167.0,13190.166666666666,0.4074074074074074
99,2972,233.83333333333334,12694.833333333334,0.4074074074074074
401,37,183.5,13184.0,0.4074074074074074
101,67323,233.5,1969.6666666666667,0.4074074074074074
101,4419,233.5,12453.666666666666,0.4074074074074074
500,0,100.66666666666667,13350.166666666666,0.40740740740740744
101,613,130.11764705882354,6118.470588235294,0.542483660130719
101,568,123.41176470588235,5678.294117647059,0.46825396825396826
99,1078,230.5,7910.5,0.5185185185185186
61,92,61.0,8552.333333333334,0.6296296296296297
61,92,66.25,7144.625,0.6455026455026455
61,134,61.0,8538.333333333334,0.6481481481481481
61,25431,104.84,1401.92,0.539426523297491
99,6,101.75,647.75,0.6888888888888889
301,446,99.0,6.0,0.6111111111111112
401,1029,80.125,8880.125,0.4640522875816993
101,3,175.5,366.25,0.6507936507936508
99,230,251.0,516.0,0.5555555555555556
99,11,201.0,1968.0,0.5555555555555556
401,52,100.0,2783.0,0.6666666666666667
101,5555,200.33333333333334,120.0,0.5555555555555556
201,0,143.0,101.0,0.38888888888888884
201,0,143.0,101.0,0.38888888888888884
85,202,201.0,0.0,0.38888888888888884
99,0,27.0,347.0,0.6296296296296297
27,347,99.0,0.0,0.6296296296296297
86,4,74.8,187.6,0.6666666666666666
2,105,91.6,167.4,0.6666666666666666
86,162,74.8,156.0,0.6666666666666666
99,40,79.85714285714286,132.57142857142858,0.5777777777777777
101,40,79.57142857142857,132.57142857142858,0.5777777777777777
401,1816,296.5,3132.5,0.3703703703703704
93,6265,450.5,908.0,0.3703703703703704
500,0,247.0,4040.5,0.3703703703703704
101,2588,48.833333333333336,5182.5,0.5111111111111112
64,3,82.5,3134.0,0.6296296296296297
64,3680,105.66666666666667,5090.809523809524,0.3421052631578948
500,0,86.0,3.0,0.5185185185185185
86,3,192.75,1182.25,0.5476190476190476
99,11,210.75,3251.25,0.6419753086419752
301,1063,204.0,75.0,0.6296296296296297
13,214,232.25,3200.5,0.6370370370370371
500,0,137.66666666666666,429.3333333333333,0.6296296296296297
500,0,174.5,308.0,0.4074074074074074
401,20,199.25,303.0,0.4074074074074074
99,2,274.75,307.5,0.4074074074074074
99,45,274.75,296.75,0.4074074074074074
99,1165,274.75,16.75,0.4074074074074074
99,120,99.0,2487.0,0.6666666666666666
99,2487,99.0,302.25,0.5942028985507246
99,2,96.25,173.75,0.5555555555555555
99,24,96.25,168.25,0.5555555555555555
16,278,84.6,284.2,0.5185185185185185
25,4,82.8,339.0,0.5185185185185185
99,1,68.0,339.6,0.5185185185185185
99,2,68.0,339.4,0.5185185185185185
99,110,68.0,317.8,0.5185185185185185
101,1304,67.6,79.0,0.5185185185185185
101,114,188.5,22754.75,0.2962962962962963
101,59,188.5,22768.5,0.2962962962962963
151,13163,176.0,19492.5,0.2962962962962963
401,30,113.5,22775.75,0.2962962962962963
201,79,99.5,9.0,0.48148148148148145
99,3,119.8,23.0,0.4888888888888889
101,26,119.4,18.4,0.4888888888888889
99,4,119.8,22.8,0.4888888888888889
99,3,125.0,28.0,0.48148148148148145
201,0,201.0,6284.0,0.3333333333333333
201,6284,201.0,0.0,0.3333333333333333
40,149,0.0,0.0,0.3703703703703704
11,1,11.0,1649.0,0.3703703703703704
201,33,281.0,3990.4,0.25925925925925924
401,0,241.0,3997.0,0.25925925925925924
201,13588,281.0,1279.4,0.25925925925925924
6,6,69.66666666666667,12067.333333333334,0.6296296296296297
4,115,102.0,6963.666666666667,0.6296296296296297
201,17879,69.16666666666667,4003.0,0.6296296296296297
99,27,133.0,1978.3333333333333,0.3333333333333333
99,0,133.0,1987.3333333333333,0.3333333333333333
99,355,133.0,1869.0,0.3333333333333333
201,5580,99.0,127.33333333333333,0.3333333333333333
99,28,99.0,1312.0,0.5259259259259258
99,1469,99.0,591.5,0.5259259259259258
99,1155,99.0,748.5,0.5259259259259258
99,0,96.6,2213.6,0.40740740740740744
500,0,401.0,320.0,0.3333333333333333
401,320,500.0,0.0,0.3333333333333333
500,0,99.0,133.0,0.4444444444444444
99,133,212.25,69.75,0.38888888888888884
401,3,401.0,1283.5,0.5359477124183007
401,1169,401.0,700.5,0.5359477124183007
401,1398,401.0,586.0,0.5359477124183007
99,95,0.0,0.0,0.4148148148148148
5,1,252.5,261.5,0.38888888888888884
500,0,5.0,262.0,0.38888888888888884
5,523,252.5,0.5,0.38888888888888884
99,13,218.11111111111111,2197.6666666666665,0.5777777777777778
54,209,109.22222222222223,1068.611111111111,0.5154320987654322
5,3033,76.71428571428571,2740.0714285714284,0.5555555555555555
99,24,196.45454545454547,2468.090909090909,0.5263157894736842
4,2,4.0,5517.0,0.5185185185185185
4,19,4.0,5508.5,0.5185185185185185
4,11015,9.75,479.75,0.5185185185185185
99,13,275.25,439.0,0.48148148148148145
401,441,199.75,332.0,0.48148148148148145
500,0,250.0,227.0,0.4444444444444444
500,0,100.0,3373.0,0.3333333333333333
101,404,141.33333333333334,710.3333333333334,0.4074074074074074
7,427,187.85714285714286,390.85714285714283,0.46666666666666656
16,732,169.66666666666666,601.0,0.4074074074074074
401,972,41.333333333333336,521.0,0.4074074074074074
101,363,33.666666666666664,641.0,0.5740740740740741
99,0,67.0,743.3333333333334,0.48148148148148145
99,30,67.0,733.3333333333334,0.48148148148148145
1,1837,99.66666666666667,131.0,0.48148148148148145
99,2,1.0,566.0,0.5925925925925927
1,566,99.0,2.0,0.5925925925925927
151,3396,114.14285714285714,2482.714285714286,0.5185185185185186
101,673,325.5,1698.0,0.6296296296296295
101,297,100.33333333333333,27777.666666666668,0.46031746031746035
6,49,43.875,5309.875,0.6360153256704981
13,6,41.666666666666664,5667.0,0.40740740740740744
99,0,57.666666666666664,4899.888888888889,0.5555555555555556
13,0,41.666666666666664,5669.0,0.40740740740740744
13,17001,47.8,53.8,0.6148148148148148
7,796,50.5,478.5,0.2962962962962962
2,948,53.0,402.5,0.2962962962962962
99,9,4.5,872.0,0.3703703703703703
99,2,74.0,515.0,0.5925925925925927
49,599,99.0,216.5,0.5925925925925927
99,431,74.0,300.5,0.5925925925925927
201,2668,53.4,29121.6,0.6111111111111112
29,12950,87.8,27065.2,0.6111111111111112
151,15997,63.4,26455.8,0.6111111111111112
29,56598,87.8,18335.6,0.6111111111111112
29,3133,77.75,21347.0,0.4444444444444445
29,56930,93.23076923076923,8121.538461538462,0.6388888888888888
99,0,151.0,2275.0,0.48148148148148145
151,2275,99.0,0.0,0.48148148148148145
401,4,99.0,1172.0,0.5555555555555556
99,1172,401.0,4.0,0.5555555555555556
99,7,1.5,597.0,0.48148148148148145
2,277,25.75,529.5,0.48148148148148145
1,36,26.0,589.75,0.48148148148148145
1,566,50.333333333333336,331.5,0.5407407407407407
2,1509,16.25,3408.5,0.5
25,3,25.0,0.0,0.48148148148148145
25,0,25.0,3.0,0.48148148148148145
16,716,15.0,86.5,0.2222222222222222
16,116,15.0,386.5,0.2222222222222222
14,57,16.0,416.0,0.2222222222222222
201,12714,128.0,8883.0,0.5555555555555556
201,22,128.0,12056.0,0.5555555555555556
61,267,163.0,11994.75,0.5555555555555556
99,10,150.2,7233.8,0.4732510288065844
151,35233,190.77777777777777,2678.777777777778,0.6
93,213,101.66666666666667,16203.333333333334,0.5555555555555556
99,244,139.8,10787.0,0.37777777777777766
201,32,85.28571428571429,7307.0,0.5138888888888888
401,267,151.0,587.0,0.6296296296296297
151,698,217.0,418.6666666666667,0.5694444444444444
151,476,276.0,482.5,0.6296296296296297
101,20,136.46153846153845,1891.923076923077,0.46031746031746035
201,1967,145.16666666666666,2629.1666666666665,0.48888888888888893
84,35,84.0,382.0,0.5555555555555555
11,3,278.0,436.0,0.16666666666666666
500,0,155.75,436.75,0.16666666666666666
99,513,151.0,698.0,0.5333333333333334
201,58,100.66666666666667,13350.166666666666,0.5925925925925927
101,65,128.5625,5516.5,0.4583333333333333
500,0,5.0,3429.5,0.40740740740740744
5,6828,252.5,15.5,0.40740740740740744
500,0,276.0,37.0,0.40740740740740744
401,2,325.5,36.0,0.4074074074074074
151,72,450.5,1.0,0.40740740740740744
4,51,4.0,2111.6666666666665,0.8333333333333333
4,920,4.0,1966.8333333333333,0.8333333333333333
4,11,4.0,2118.3333333333335,0.8333333333333333
4,20,4.0,2116.8333333333335,0.8333333333333333
4,105,4.0,2102.6666666666665,0.8333333333333333
151,16,151.0,4609.0,0.4444444444444444
151,8747,151.0,243.5,0.4444444444444444
151,471,151.0,5026.0,0.4444444444444444
61,1146,61.0,894.75,0.5370370370370371
61,1145,61.0,573.0,0.5555555555555556
500,0,0.0,0.0,0.3333333333333333
5,23,53.0,229.5,0.3253968253968254
99,32,6.0,225.0,0.3253968253968254
7,427,52.0,27.5,0.3253968253968254
4,840,47.5,7377.875,0.6243386243386243
500,0,0.0,0.0,0.25925925925925924
99,143,99.0,240.66666666666666,0.5925925925925926
99,2,99.0,287.6666666666667,0.5925925925925926
99,14,99.0,283.6666666666667,0.5925925925925926
99,706,99.0,53.0,0.5925925925925926
4,29,4.0,17986.75,0.6666666666666666
4,17328,30.3,7140.1,0.6222222222222222
99,326,76.25,235.25,0.5185185185185186
99,225,47.4,1582.8,0.54320987654321
8,716,80.5,1406.5,0.5714285714285714
101,50,101.0,3317.0,0.6666666666666666
101,3317,133.66666666666666,1965.0,0.611111111111111
14,2,100.0,8422.0,0.48148148148148145
99,43,57.5,8401.5,0.48148148148148145
101,16801,29.166666666666668,3747.0,0.40350877192982454
500,0,26.0,67.0,0.5
26,67,500.0,0.0,0.5
2,16,5.25,1302.0,0.7777777777777778
2,5,5.25,1304.75,0.7777777777777778
2,2,5.25,1305.5,0.7777777777777778
15,1204,2.0,1005.0,0.7777777777777778
2,3997,5.25,306.75,0.7777777777777778
500,0,188.75,1271.0,0.4444444444444444
201,2418,263.5,666.5,0.4444444444444444
201,576,263.5,1127.0,0.4444444444444444
52,2,300.75,1270.5,0.4444444444444444
301,2088,238.5,749.0,0.4444444444444444
151,27,204.0,581.3333333333334,0.3703703703703704
201,73,201.0,1033.6666666666667,0.2777777777777778
201,202,201.0,990.6666666666666,0.2777777777777778
201,2790,201.0,128.0,0.2777777777777778
201,109,201.0,1021.6666666666666,0.2777777777777778
25,41,25.0,2045.6666666666667,0.5925925925925927
25,5,25.0,2051.6666666666665,0.5925925925925927
25,0,25.0,2052.5,0.5925925925925927
25,42,25.0,2045.5,0.5925925925925927
25,307,25.0,2001.3333333333333,0.5925925925925927
25,65,25.0,2041.6666666666667,0.5925925925925927
25,11855,25.0,192.875,0.6444444444444445
500,0,32.75,1371.25,0.40740740740740744
15,993,154.0,1123.0,0.40740740740740744
33,3106,124.33333333333333,397.8333333333333,0.5032679738562091
33,83,149.5,1350.5,0.40740740740740744
50,1303,121.5,698.3333333333334,0.5032679738562091
151,370,151.0,1807.0,0.6296296296296297
151,51,151.0,1966.5,0.6296296296296297
151,3563,151.0,210.5,0.6296296296296297
1,15,85.16666666666667,5477.666666666667,0.5370370370370371
99,1,37.333333333333336,6055.333333333333,0.5555555555555555
10,16844,67.0,441.0,0.5555555555555555
101,1307,96.76923076923077,2533.5384615384614,0.5740740740740741
61,122,46.5,11941.5,0.4444444444444444
32,838,61.0,11583.5,0.4444444444444444
61,23045,46.5,480.0,0.4444444444444444
99,14,51.0,2130.5,0.6666666666666666
99,97,107.125,1730.625,0.48148148148148145
2,707,75.25,1957.25,0.6666666666666666
101,7515,52.166666666666664,1845.0,0.5882352941176472
401,13,276.0,2464.5,0.25925925925925924
151,2649,401.0,1146.5,0.25925925925925924
401,2280,276.0,1331.0,0.25925925925925924
10,148,68.22222222222223,1982.6666666666667,0.6111111111111112
10,33,30.4,2697.0,0.6296296296296297
61,180,26.0,7280.4,0.7037037037037036
10,404,56.6,1722.1,0.6419753086419752
61,10841,44.0,2819.3333333333335,0.6049382716049382
10,1912,22.75,1493.625,0.5185185185185185
99,0,89.0,213.0,0.6296296296296297
27,217,125.0,104.5,0.6296296296296297
151,209,63.0,108.5,0.6296296296296297
101,89,101.0,3549.0,0.6666666666666666
101,1,101.0,1993.75,0.6111111111111112
101,243,101.0,1933.25,0.6111111111111112
101,7030,92.36363636363636,7625.090909090909,0.5555555555555556
64,12,112.71428571428571,576.4285714285714,0.3680555555555555
99,36,64.0,944.5,0.5555555555555556
64,53,72.75,940.25,0.5555555555555556
64,33,72.75,945.25,0.5555555555555556
4,708,0.0,0.0,0.6666666666666666
99,3,99.0,1165.0,0.4444444444444444
99,1165,99.0,3.0,0.4444444444444444
75,538,267.0,4587.666666666667,0.5
99,71,259.0,4743.333333333333,0.5
301,12024,191.66666666666666,759.0,0.5
401,1668,158.33333333333334,4211.0,0.5
101,3241,77.13333333333334,8201.6,0.5490196078431373
5,424,63.0,3059.375,0.5333333333333333
10,158,75.6,3838.8,0.6111111111111112
201,2633,37.4,3343.8,0.6111111111111112
61,11048,58.1578947368421,2466.5263157894738,0.5570175438596492
10,1848,74.33333333333333,7127.388888888889,0.5625
31,868,50.666666666666664,2607.1666666666665,0.5952380952380952
31,0,31.0,4745.666666666667,0.38888888888888884
31,43,31.0,4731.333333333333,0.38888888888888884
31,13326,42.333333333333336,287.5,0.42222222222222217
201,11661,100.0,38910.5,0.6296296296296297
99,54,151.0,44714.0,0.6296296296296297
151,6179,151.0,2816.5,0.4444444444444444
151,5162,151.0,3325.0,0.4444444444444444
301,2,100.0,1481.5,0.5925925925925926
101,2925,200.0,20.0,0.5925925925925926
99,38,201.0,1463.5,0.5925925925925926
99,99,45.333333333333336,9473.333333333334,0.4444444444444444
6,6669,76.33333333333333,7283.333333333333,0.4444444444444444
101,237,44.666666666666664,9427.333333333334,0.4444444444444444
29,21514,68.66666666666667,2335.0,0.4444444444444444
99,4,151.0,262.0,0.40740740740740744
151,262,99.0,4.0,0.40740740740740744
500,0,0.0,0.0,0.3703703703703704
4,49,51.5,3486.5,0.6296296296296297
99,20,120.16666666666667,1793.6666666666667,0.5959595959595959
4,6953,14.11111111111111,3138.0,0.5246913580246912
99,3,99.0,109.0,0.3333333333333333
99,112,99.0,54.5,0.3333333333333333
99,106,99.0,57.5,0.3333333333333333
14,297,29.666666666666668,1495.3333333333333,0.6222222222222222
14,3828,40.8,1292.9,0.5679012345679013
14,469,14.0,2062.5,0.6296296296296297
201,5,201.0,8947.666666666666,0.6111111111111112
201,22917,201.0,1310.3333333333333,0.6111111111111112
201,43,201.0,8935.0,0.6111111111111112
201,3883,201.0,7655.0,0.6111111111111112
33,1179,86.0,1245.3333333333333,0.6666666666666666
7,1546,110.2,644.8,0.5634920634920634
500,0,0.0,0.0,0.2592592592592593
99,257,199.66666666666666,1057.0,0.6666666666666666
500,0,66.0,1142.6666666666667,0.6666666666666666
16,2248,227.33333333333334,393.3333333333333,0.6666666666666666
83,923,100.91666666666667,2896.3333333333335,0.5833333333333334
101,204,101.0,827.0,0.4183006535947712
101,6,101.0,893.0,0.4148148148148148
101,627,101.0,686.0,0.4183006535947712
101,1848,150.625,110.25,0.47147147147147145
500,0,301.0,226.0,0.4074074074074074
301,0,300.0,577.6666666666666,0.4296296296296296
301,452,300.0,427.0,0.4296296296296296
301,383,223.0,1463.25,0.4814814814814814
500,0,173.25,1559.0,0.4814814814814814
90,551,275.75,1421.25,0.4814814814814814
151,2789,260.5,861.75,0.4814814814814814
151,2513,260.5,930.75,0.4814814814814814
27,0,176.4,1349.6,0.5111111111111111
27,0,95.5,1687.0,0.5555555555555556
27,0,176.4,1349.6,0.5111111111111111
301,19,121.6,1345.8,0.5111111111111111
27,6729,176.4,3.8,0.5111111111111111
14,0,157.5,413.5,0.3333333333333333
301,18,14.0,404.5,0.3333333333333333
14,809,157.5,9.0,0.3333333333333333
99,146,261.0,1716.0,0.4444444444444444
201,2884,240.6,1168.4,0.4444444444444444
101,3811,260.6,983.0,0.4444444444444444
401,897,200.6,1565.8,0.4444444444444444
201,986,240.6,1548.0,0.4444444444444444
99,16,99.5,1688.5,0.3333333333333333
99,0,99.5,1692.5,0.3333333333333333
99,8,99.5,1690.5,0.3333333333333333
99,0,99.0,421.5,0.5185185185185186
99,321,91.8,5341.8,0.5370370370370371
99,522,91.8,5301.6,0.5370370370370371
301,139,90.0,149.25,0.4572649572649572
96,91,155.33333333333334,51.333333333333336,0.3412698412698413
101,3,153.66666666666666,80.66666666666667,0.3412698412698413
201,9,151.0,13938.5,0.5185185185185185
201,38,151.0,13924.0,0.5185185185185185
101,27839,201.0,23.5,0.5185185185185185
99,219,70.33333333333333,758.0,0.6666666666666666
99,6,70.33333333333333,829.0,0.6666666666666666
99,12,68.2,671.0,0.637037037037037
13,2256,63.57142857142857,385.2857142857143,0.6013071895424836
500,0,25.0,1075.0,0.5111111111111111
61,114,101.75,4560.625,0.5185185185185185
25,0,126.66666666666667,5563.0,0.6111111111111112
99,3336,114.33333333333333,5007.0,0.6111111111111112
77,1638,129.4,6348.0,0.7037037037037037
401,2859,64.6,6103.8,0.7037037037037037
14,1369,135.0,3276.0,0.5185185185185186
99,1,120.83333333333333,3504.0,0.5185185185185186
402,3354,70.33333333333333,2945.1666666666665,0.5185185185185186
99,226,120.83333333333333,3466.5,0.5185185185185186
101,2152,79.92857142857143,2750.0,0.6366366366366367
99,1697,74.17021276595744,2583.446808510638,0.5720164609053497
10,12226,135.66666666666666,1466.5,0.5185185185185186
27,4,133.0,654.6666666666666,0.6666666666666666
99,242,109.0,575.3333333333334,0.6666666666666666
99,67,109.0,633.6666666666666,0.6666666666666666
201,1655,75.0,104.33333333333333,0.6666666666666666
12,217,2.0,1239.0,0.40740740740740744
2,62,7.0,1316.5,0.40740740740740744
2,2416,7.0,139.5,0.40740740740740744
99,1,151.0,4580.5,0.5555555555555556
201,5844,100.0,1659.0,0.5555555555555556
99,119,99.0,740.0,0.3703703703703703
99,740,99.66666666666667,193.66666666666666,0.5138888888888888
14,0,69.25,1532.75,0.5555555555555556
101,435,47.5,1424.0,0.5555555555555556
101,1679,47.5,1113.0,0.5555555555555556
61,189,38.857142857142854,2230.4285714285716,0.5
500,0,101.0,685.3333333333334,0.3703703703703704
101,54,234.0,667.3333333333334,0.3703703703703704
101,844,234.0,404.0,0.3703703703703704
101,1158,234.0,299.3333333333333,0.3703703703703704
99,13,251.0,2166.6666666666665,0.3333333333333333
301,215,183.66666666666666,2099.3333333333335,0.3333333333333333
301,5435,183.66666666666666,359.3333333333333,0.3333333333333333
151,850,233.66666666666666,1887.6666666666667,0.3333333333333333
4,70,47.5,7702.0,0.48015873015873023
99,684,169.33333333333334,6092.666666666667,0.5555555555555556
2,20,22.428571428571427,1067.7142857142858,0.611111111111111
2,31,2.0,424.0,0.4912280701754385
2,978,2.0,25.5,0.6666666666666666
151,237,151.0,1329.0,0.3888888888888889
151,444,151.0,1277.25,0.3888888888888889
151,2411,151.0,785.5,0.3888888888888889
151,1472,151.0,976.7142857142857,0.5333333333333333
151,989,151.0,1141.0,0.3888888888888889
99,38,99.5,2569.0,0.5555555555555556
101,9091,99.0,305.75,0.5555555555555556
99,12,99.5,2575.5,0.5555555555555556
99,6,99.5,2577.0,0.5555555555555556
99,1167,99.5,2286.75,0.5555555555555556
101,10129,99.0,0.0,0.5925925925925926
99,0,100.0,5064.5,0.5925925925925926
99,0,100.0,5064.5,0.5925925925925926
101,51,81.25,69.5,0.3333333333333333
99,0,81.75,82.25,0.3333333333333333
101,254,81.25,18.75,0.3333333333333333
99,0,81.75,82.25,0.3333333333333333
26,24,100.0,76.25,0.3333333333333333
99,0,99.0,46.0,0.5555555555555555
99,126,99.0,4.0,0.5555555555555555
99,6,99.0,44.0,0.5555555555555555
99,6,99.0,44.0,0.5555555555555555
99,2,75.5,175.0,0.4444444444444444
99,118,75.5,117.0,0.4444444444444444
52,232,99.0,60.0,0.4444444444444444
27,35,42.214285714285715,6530.857142857143,0.5380116959064327
15,45,6.0,5094.0,0.5
6,5094,15.0,45.0,0.5
2,149,36.0,658.6666666666666,0.6666666666666666
4,19,27.4,3000.0,0.5925925925925926
5,1502,50.84,2584.64,0.5833333333333334
13,1619,101.0,9888.0,0.2777777777777778
101,5138,57.0,8128.5,0.2777777777777778
99,414,99.0,528.0,0.5925925925925926
99,528,99.0,414.0,0.5925925925925926
101,37,101.0,2326.0,0.4444444444444444
101,2326,101.0,37.0,0.4444444444444444
99,831,168.33333333333334,3482.0,0.5925925925925926
99,1,99.0,231.66666666666666,0.3703703703703704
99,63,99.0,211.0,0.3703703703703704
2,5,2.0,2226.0,0.6296296296296297
2,2226,2.0,5.0,0.6296296296296297
2,44,41.8,3557.0,0.46913580246913583
201,16295,2.0,461.3333333333333,0.5555555555555556
2,381,68.33333333333333,5766.0,0.5555555555555556
2,959,66.61538461538461,1546.923076923077,0.48275862068965514
101,462,159.4,409.4,0.6222222222222222
99,0,100.0,601.0,0.6
99,39,92.2,2933.8,0.6111111111111112
99,836,124.125,2030.5,0.6666666666666667
61,1338,99.8,2674.0,0.6111111111111112
99,3828,92.2,2176.0,0.6111111111111112
101,3631,91.8,2215.4,0.6111111111111112
101,5036,110.72727272727273,1148.2727272727273,0.6527777777777778
99,0,99.0,74.0,0.40740740740740744
99,3,99.0,72.5,0.40740740740740744
99,145,99.0,1.5,0.40740740740740744
401,793,67.6,1723.2,0.48412698412698413
12,1294,121.28571428571429,4462.0,0.38888888888888884
29,1198,142.0,1642.2,0.48412698412698413
99,3,135.25,2192.0,0.5
99,5483,106.23076923076923,2502.076923076923,0.4742547425474255
99,866,200.0,44.0,0.38888888888888884
99,68,200.0,443.0,0.38888888888888884
301,20,99.0,467.0,0.38888888888888884
61,0,61.5,7220.25,0.5185185185185185
403,25,500.0,0.0,0.48148148148148145
500,0,403.0,25.0,0.48148148148148145
99,164,100.0,3373.0,0.5555555555555555
4,164,64.0,4341.5,0.4444444444444444
99,213,16.5,4317.0,0.4444444444444444
29,8470,51.5,188.5,0.4444444444444444
4,707,66.6470588235294,6972.294117647059,0.5185185185185185
8,971,39.625,1694.5,0.5370370370370371
4,2756,39.15384615384615,6266.153846153846,0.5555555555555556
99,32,20.5,2154.5,0.5185185185185185
99,44,20.5,2152.5,0.5185185185185185
4,248,52.44444444444444,6618.333333333333,0.5185185185185185
4,205,62.6,11529.6,0.48148148148148145
False,0,63.4,11570.6,0.48148148148148145
301,12631,3.2,9044.4,0.48148148148148145
4,84,4.0,3874.0,0.4444444444444444
4,8,4.0,3899.3333333333335,0.4444444444444444
99,2,82.4,2950.4,0.5185185185185185
101,37,82.0,2943.4,0.5185185185185185
101,8,70.2,1633.0,0.611111111111111
10,4,74.42857142857143,3968.4285714285716,0.4888888888888888
101,178,101.5,12628.25,0.5555555555555556
99,133,140.66666666666666,4144.6,0.3888888888888889
101,2014,101.5,12169.25,0.5555555555555556
4,6,4.0,2.0,0.5555555555555556
4,2,4.0,6.0,0.5555555555555556
500,0,275.75,269.0,0.3333333333333333
500,0,275.75,269.0,0.3333333333333333
201,0,350.5,269.0,0.3333333333333333
201,619,350.5,114.25,0.3333333333333333
201,457,350.5,154.75,0.3333333333333333
151,6880,81.25,2177.25,0.6010101010101011
27,1213,57.42857142857143,3896.1428571428573,0.39259259259259255
4,3994,51.0,4203.5,0.48148148148148145
13,3,48.75,5201.25,0.48148148148148145
13,8718,92.75,2024.0833333333333,0.6010101010101011
99,1217,112.82758620689656,6545.206896551724,0.5863247863247864
25,659,161.45454545454547,555.6363636363636,0.6419753086419753
31,1141,89.70588235294117,9127.529411764706,0.56980056980057
49,956,125.66666666666667,881.6666666666666,0.4148148148148148
99,645,117.33333333333333,933.5,0.4148148148148148
401,668,67.0,929.6666666666666,0.4444444444444445
99,960,117.33333333333333,881.0,0.4148148148148148
99,1,84.0,830.3333333333334,0.5277777777777778
99,1,84.0,830.3333333333334,0.5277777777777778
99,4,84.0,829.3333333333334,0.5277777777777778
54,2486,99.0,2.0,0.5277777777777778
301,6,34.0,31904.0,0.3333333333333333
34,31904,206.2,1671.2,0.45555555555555555
101,227,99.0,44.0,0.48148148148148145
99,44,148.625,9093.75,0.49707602339181295
61,146,60.8,7758.1,0.5990338164251208
10,10194,68.8,4954.3,0.6000000000000001
201,667,25.5,8787.75,0.6296296296296297
27,14891,63.666666666666664,2157.037037037037,0.6560846560846562
500,0,87.0,660.5,0.3333333333333333
73,666,300.5,327.5,0.3333333333333333
101,655,286.5,333.0,0.3333333333333333
500,0,101.0,5670.0,0.3333333333333333
101,1294,300.5,5023.0,0.3333333333333333
101,10046,300.5,647.0,0.3333333333333333
101,67,138.2,1297.0,0.7037037037037037
101,10,157.9090909090909,1481.0,0.6888888888888888
401,191,130.7,4969.25,0.6333333333333334
99,2763,138.6,757.8,0.7037037037037037
29,2440,157.83333333333334,6761.916666666667,0.6666666666666666
61,1081,165.23529411764707,5416.117647058823,0.6625514403292182
401,327,65.5,428.0,0.48148148148148145
99,180,216.5,501.5,0.48148148148148145
32,676,121.8,491.2,0.5185185185185185
401,195,51.5,492.25,0.5
99,30,86.0,398.6666666666667,0.5185185185185185
5,18,127.5,450.25,0.5185185185185185
5,74,101.66666666666667,391.3333333333333,0.5185185185185185
99,5,61.0,522.0,0.3703703703703703
2,497,26.25,5624.25,0.711111111111111
99,746,13.666666666666666,2542.3333333333335,0.6851851851851851
2,18844,43.73684210526316,2772.7894736842104,0.5925925925925926
101,23,143.0,6465.7692307692305,0.5111111111111112
151,25,150.66666666666666,13561.0,0.4074074074074074
99,116,90.47368421052632,12171.21052631579,0.5481481481481482
99,47,159.33333333333334,13557.333333333334,0.4074074074074074
500,0,92.5,13565.166666666666,0.4074074074074074
99,443,88.73333333333333,3516.4,0.48290598290598286
99,10,89.75,2852.1875,0.5634920634920636
99,348,124.5,721.5,0.5555555555555556
99,103,139.4,617.0,0.4074074074074074
99,0,139.4,637.6,0.4074074074074074
301,2284,67.1,1633.9,0.5740740740740741
101,29,101.0,25948.0,0.48148148148148145
101,12,101.0,25953.666666666668,0.48148148148148145
99,1,299.5,1.0,0.3333333333333333
99,2,299.5,0.5,0.3333333333333333
500,0,99.0,1.5,0.3333333333333333
99,3978,91.0,12115.0,0.48148148148148157
50,1638,88.14285714285714,6014.714285714285,0.47147147147147145
11,649,166.33333333333334,1218.3333333333333,0.4897119341563785
99,65,35.6,6116.8,0.4074074074074074
7,226,45.0,7395.166666666667,0.5
7,73,89.29411764705883,13445.058823529413,0.45751633986928103
7,1486,7.0,7062.0,0.4999999999999999
2,16,5.0,2437.0,0.6666666666666666
5,3372,3.5,759.0,0.6666666666666666
99,1,101.0,562.0,0.1111111111111111
101,562,99.0,1.0,0.1111111111111111
101,3155,109.0,2738.0,0.6198830409356725
201,41,113.4,3883.4,0.8148148148148149
101,577,133.4,3776.2,0.8148148148148149
201,87,108.25,3320.25,0.6370370370370371
99,8,301.0,1511.0,0.4074074074074074
